SAMPLE_ID1,SAMPLE_ID2,SAMPLE_ID3,LAB_L,LAB_A,LAB_B,nm380,nm390,nm400,nm410,nm420,nm430,nm440,nm450,nm460,nm470,nm480,nm490,nm500,nm510,nm520,nm530,nm540,nm550,nm560,nm570,nm580,nm590,nm600,nm610,nm620,nm630,nm640,nm650,nm660,nm670,nm680,nm690,nm700,nm710,nm720,nm730
"""TR651_T35_P8_dmax-2 M2""","""""","""""",38.86,6.38,8.87,0.000000E+0,0.000000E+0,8.434399E-2,8.000981E-2,7.785080E-2,7.720935E-2,7.675612E-2,7.711477E-2,7.795389E-2,7.928104E-2,8.110853E-2,8.326168E-2,8.538771E-2,8.739820E-2,8.969395E-2,9.273732E-2,9.623092E-2,9.981173E-2,1.035269E-1,1.082182E-1,1.127536E-1,1.179222E-1,1.236854E-1,1.302458E-1,1.371783E-1,1.442806E-1,1.521785E-1,1.609094E-1,1.699176E-1,1.785670E-1,1.875726E-1,1.970472E-1,2.068090E-1,2.168029E-1,2.266005E-1,2.362491E-1
"""TR651_T35_P8_dmin-0 M0""","""""","""""",87.66,0.04,12.72,4.055504E-1,4.353546E-1,4.606223E-1,4.813530E-1,5.010269E-1,5.229798E-1,5.429868E-1,5.629784E-1,5.821590E-1,6.003237E-1,6.186147E-1,6.360868E-1,6.513261E-1,6.640972E-1,6.764178E-1,6.891553E-1,7.028701E-1,7.138265E-1,7.224433E-1,7.333754E-1,7.400817E-1,7.473676E-1,7.551546E-1,7.637035E-1,7.714784E-1,7.774941E-1,7.846116E-1,7.922368E-1,7.993107E-1,8.046237E-1,8.087190E-1,8.140850E-1,8.215103E-1,8.278331E-1,8.336446E-1,8.410348E-1
"""TR651_T35_P8_dmin-0 M1""","""""","""""",87.67,0.01,12.70,4.055504E-1,4.353546E-1,4.606223E-1,4.819304E-1,5.015003E-1,5.234904E-1,5.432812E-1,5.631843E-1,5.824606E-1,6.007165E-1,6.190079E-1,6.365542E-1,6.517888E-1,6.645129E-1,6.768842E-1,6.896914E-1,7.033613E-1,7.140120E-1,7.224433E-1,7.333754E-1,7.400817E-1,7.473676E-1,7.551546E-1,7.637035E-1,7.714784E-1,7.774941E-1,7.846116E-1,7.922368E-1,7.993107E-1,8.046237E-1,8.087190E-1,8.140850E-1,8.215103E-1,8.278331E-1,8.336446E-1,8.410348E-1
"""TR651_T35_P8_dmin-0 M2""","""""","""""",87.65,0.01,12.84,0.000000E+0,0.000000E+0,4.606223E-1,4.793713E-1,4.999744E-1,5.220782E-1,5.420353E-1,5.620829E-1,5.812202E-1,5.995013E-1,6.178769E-1,6.353912E-1,6.507004E-1,6.636584E-1,6.760786E-1,6.887529E-1,7.024835E-1,7.136487E-1,7.224433E-1,7.333754E-1,7.400817E-1,7.473676E-1,7.551546E-1,7.637035E-1,7.714784E-1,7.774941E-1,7.846116E-1,7.922368E-1,7.993107E-1,8.046237E-1,8.087190E-1,8.140850E-1,8.215103E-1,8.278331E-1,8.336446E-1,8.410348E-1
"""TR651_T35_P8_dmin-1 M0""","""""","""""",87.49,0.04,12.86,3.992713E-1,4.307670E-1,4.553024E-1,4.764011E-1,4.959945E-1,5.184168E-1,5.384454E-1,5.582051E-1,5.779307E-1,5.962184E-1,6.143442E-1,6.319504E-1,6.473979E-1,6.602594E-1,6.725826E-1,6.854657E-1,6.992853E-1,7.104086E-1,7.191827E-1,7.301833E-1,7.370616E-1,7.441480E-1,7.520564E-1,7.606750E-1,7.684190E-1,7.746736E-1,7.816933E-1,7.892674E-1,7.966577E-1,8.019190E-1,8.060437E-1,8.115498E-1,8.187876E-1,8.249593E-1,8.308033E-1,8.380449E-1
"""TR651_T35_P8_dmin-1 M1""","""""","""""",87.50,0.02,12.84,3.992713E-1,4.307670E-1,4.553024E-1,4.769544E-1,4.964658E-1,5.189561E-1,5.387766E-1,5.584144E-1,5.782149E-1,5.966399E-1,6.147718E-1,6.324364E-1,6.478701E-1,6.607350E-1,6.730597E-1,6.859678E-1,6.997815E-1,7.106097E-1,7.191827E-1,7.301833E-1,7.370616E-1,7.441480E-1,7.520564E-1,7.606750E-1,7.684190E-1,7.746736E-1,7.816933E-1,7.892674E-1,7.966577E-1,8.019190E-1,8.060437E-1,8.115498E-1,8.187876E-1,8.249593E-1,8.308033E-1,8.380449E-1
"""TR651_T35_P8_dmin-1 M2""","""""","""""",87.48,0.02,12.98,0.000000E+0,0.000000E+0,4.553024E-1,4.745021E-1,4.949465E-1,5.174645E-1,5.373753E-1,5.572946E-1,5.770462E-1,5.953363E-1,6.135421E-1,6.312270E-1,6.467597E-1,6.597575E-1,6.722357E-1,6.850888E-1,6.988946E-1,7.102160E-1,7.191827E-1,7.301833E-1,7.370616E-1,7.441480E-1,7.520564E-1,7.606750E-1,7.684190E-1,7.746736E-1,7.816933E-1,7.892674E-1,7.966577E-1,8.019190E-1,8.060437E-1,8.115498E-1,8.187876E-1,8.249593E-1,8.308033E-1,8.380449E-1
"""TR651_T35_P8_dmin-2 M0""","""""","""""",87.86,0.03,12.60,4.084509E-1,4.416394E-1,4.651965E-1,4.855970E-1,5.059528E-1,5.282230E-1,5.485357E-1,5.675798E-1,5.869672E-1,6.050268E-1,6.231944E-1,6.408123E-1,6.560754E-1,6.686650E-1,6.806154E-1,6.935416E-1,7.073129E-1,7.182091E-1,7.266918E-1,7.374502E-1,7.442324E-1,7.513797E-1,7.591798E-1,7.676446E-1,7.755910E-1,7.815914E-1,7.885215E-1,7.960039E-1,8.028737E-1,8.082054E-1,8.124868E-1,8.173870E-1,8.245865E-1,8.305570E-1,8.364668E-1,8.434697E-1
"""TR651_T35_P8_dmin-2 M1""","""""","""""",87.87,0.01,12.59,4.084509E-1,4.416394E-1,4.651965E-1,4.859809E-1,5.063031E-1,5.286475E-1,5.488241E-1,5.677782E-1,5.872361E-1,6.054213E-1,6.236103E-1,6.412834E-1,6.565653E-1,6.691394E-1,6.810876E-1,6.940404E-1,7.078397E-1,7.184076E-1,7.266918E-1,7.374502E-1,7.442324E-1,7.513797E-1,7.591798E-1,7.676446E-1,7.755910E-1,7.815914E-1,7.885215E-1,7.960039E-1,8.028737E-1,8.082054E-1,8.124868E-1,8.173870E-1,8.245865E-1,8.305570E-1,8.364668E-1,8.434697E-1
"""TR651_T35_P8_dmin-2 M2""","""""","""""",87.85,0.01,12.71,0.000000E+0,0.000000E+0,4.651965E-1,4.842798E-1,5.051740E-1,5.274735E-1,5.476040E-1,5.667170E-1,5.861303E-1,6.042009E-1,6.224141E-1,6.401110E-1,6.554129E-1,6.681643E-1,6.802721E-1,6.931673E-1,7.068982E-1,7.180190E-1,7.266918E-1,7.374502E-1,7.442324E-1,7.513797E-1,7.591798E-1,7.676446E-1,7.755910E-1,7.815914E-1,7.885215E-1,7.960039E-1,8.028737E-1,8.082054E-1,8.124868E-1,8.173870E-1,8.245865E-1,8.305570E-1,8.364668E-1,8.434697E-1
"""TR651_T35_P9_dmax-0 M0""","""""","""""",74.26,6.72,12.70,3.219132E-1,3.376944E-1,3.441763E-1,3.454660E-1,3.474488E-1,3.520455E-1,3.558251E-1,3.599283E-1,3.649831E-1,3.709914E-1,3.785302E-1,3.866027E-1,3.953758E-1,4.036825E-1,4.139632E-1,4.264669E-1,4.410419E-1,4.555755E-1,4.701003E-1,4.872701E-1,5.024660E-1,5.186781E-1,5.357790E-1,5.537712E-1,5.713548E-1,5.877235E-1,6.047670E-1,6.219424E-1,6.386864E-1,6.531496E-1,6.664438E-1,6.802849E-1,6.949078E-1,7.080606E-1,7.207360E-1,7.335366E-1
"""TR651_T35_P9_dmax-0 M1""","""""","""""",74.27,6.71,12.69,3.219132E-1,3.376944E-1,3.441763E-1,3.460203E-1,3.477688E-1,3.522915E-1,3.559541E-1,3.599994E-1,3.650871E-1,3.711211E-1,3.786711E-1,3.867689E-1,3.955346E-1,4.038129E-1,4.140972E-1,4.266202E-1,4.412158E-1,4.556545E-1,4.701003E-1,4.872701E-1,5.024660E-1,5.186781E-1,5.357790E-1,5.537712E-1,5.713548E-1,5.877235E-1,6.047670E-1,6.219424E-1,6.386864E-1,6.531496E-1,6.664438E-1,6.802849E-1,6.949078E-1,7.080606E-1,7.207360E-1,7.335366E-1
"""TR651_T35_P9_dmax-0 M2""","""""","""""",74.26,6.69,12.79,0.000000E+0,0.000000E+0,3.441763E-1,3.435634E-1,3.467371E-1,3.516113E-1,3.554080E-1,3.596192E-1,3.646595E-1,3.707199E-1,3.782660E-1,3.863554E-1,3.951609E-1,4.035448E-1,4.138658E-1,4.263519E-1,4.409050E-1,4.554998E-1,4.701003E-1,4.872701E-1,5.024660E-1,5.186781E-1,5.357790E-1,5.537712E-1,5.713548E-1,5.877235E-1,6.047670E-1,6.219424E-1,6.386864E-1,6.531496E-1,6.664438E-1,6.802849E-1,6.949078E-1,7.080606E-1,7.207360E-1,7.335366E-1
"""TR651_T35_P9_dmax-1 M0""","""""","""""",74.18,6.79,12.68,3.234667E-1,3.383508E-1,3.440185E-1,3.450474E-1,3.461225E-1,3.514887E-1,3.551889E-1,3.589844E-1,3.639335E-1,3.700463E-1,3.772377E-1,3.855318E-1,3.939990E-1,4.024155E-1,4.123893E-1,4.250439E-1,4.396133E-1,4.540722E-1,4.685545E-1,4.858212E-1,5.011374E-1,5.173885E-1,5.345622E-1,5.528045E-1,5.704924E-1,5.870264E-1,6.040493E-1,6.213681E-1,6.382285E-1,6.526985E-1,6.660035E-1,6.799616E-1,6.943821E-1,7.076153E-1,7.205393E-1,7.337615E-1
"""TR651_T35_P9_dmax-1 M1""","""""","""""",74.18,6.78,12.66,3.234667E-1,3.383508E-1,3.440185E-1,3.453887E-1,3.463210E-1,3.517055E-1,3.552978E-1,3.590557E-1,3.640282E-1,3.701969E-1,3.773831E-1,3.856968E-1,3.941216E-1,4.024987E-1,4.125388E-1,4.251812E-1,4.397520E-1,4.541385E-1,4.685545E-1,4.858212E-1,5.011374E-1,5.173885E-1,5.345622E-1,5.528045E-1,5.704924E-1,5.870264E-1,6.040493E-1,6.213681E-1,6.382285E-1,6.526985E-1,6.660035E-1,6.799616E-1,6.943821E-1,7.076153E-1,7.205393E-1,7.337615E-1
"""TR651_T35_P9_dmax-1 M2""","""""","""""",74.18,6.76,12.76,0.000000E+0,0.000000E+0,3.440185E-1,3.438759E-1,3.456811E-1,3.511058E-1,3.548373E-1,3.586745E-1,3.636389E-1,3.697310E-1,3.769650E-1,3.852863E-1,3.938332E-1,4.023276E-1,4.122805E-1,4.249409E-1,4.395041E-1,4.540087E-1,4.685545E-1,4.858212E-1,5.011374E-1,5.173885E-1,5.345622E-1,5.528045E-1,5.704924E-1,5.870264E-1,6.040493E-1,6.213681E-1,6.382285E-1,6.526985E-1,6.660035E-1,6.799616E-1,6.943821E-1,7.076153E-1,7.205393E-1,7.337615E-1
"""TR651_T35_P9_dmax-2 M0""","""""","""""",72.82,7.17,12.39,3.150953E-1,3.282331E-1,3.320656E-1,3.328015E-1,3.333190E-1,3.376603E-1,3.407416E-1,3.437725E-1,3.482461E-1,3.535281E-1,3.601872E-1,3.676580E-1,3.755907E-1,3.832292E-1,3.925866E-1,4.044349E-1,4.185314E-1,4.326543E-1,4.466960E-1,4.636661E-1,4.788650E-1,4.953273E-1,5.126414E-1,5.310263E-1,5.492244E-1,5.662932E-1,5.839173E-1,6.018105E-1,6.194032E-1,6.345819E-1,6.485869E-1,6.630594E-1,6.785516E-1,6.924658E-1,7.056386E-1,7.191988E-1
"""TR651_T35_P9_dmax-2 M1""","""""","""""",72.83,7.16,12.38,3.150953E-1,3.282331E-1,3.320656E-1,3.328740E-1,3.334081E-1,3.377837E-1,3.408356E-1,3.438562E-1,3.483518E-1,3.536403E-1,3.603021E-1,3.678142E-1,3.757420E-1,3.833588E-1,3.927056E-1,4.045407E-1,4.186681E-1,4.326934E-1,4.466960E-1,4.636661E-1,4.788650E-1,4.953273E-1,5.126414E-1,5.310263E-1,5.492244E-1,5.662932E-1,5.839173E-1,6.018105E-1,6.194032E-1,6.345819E-1,6.485869E-1,6.630594E-1,6.785516E-1,6.924658E-1,7.056386E-1,7.191988E-1
"""TR651_T35_P9_dmax-2 M2""","""""","""""",72.82,7.14,12.47,0.000000E+0,0.000000E+0,3.320656E-1,3.325527E-1,3.331209E-1,3.374425E-1,3.404379E-1,3.434085E-1,3.479172E-1,3.532930E-1,3.599716E-1,3.674257E-1,3.753860E-1,3.830924E-1,3.925000E-1,4.043554E-1,4.184239E-1,4.326168E-1,4.466960E-1,4.636661E-1,4.788650E-1,4.953273E-1,5.126414E-1,5.310263E-1,5.492244E-1,5.662932E-1,5.839173E-1,6.018105E-1,6.194032E-1,6.345819E-1,6.485869E-1,6.630594E-1,6.785516E-1,6.924658E-1,7.056386E-1,7.191988E-1
"""TR651_T35_P9_dmin-0 M0""","""""","""""",91.69,-0.45,8.52,5.348439E-1,5.726961E-1,5.974004E-1,6.155826E-1,6.342669E-1,6.552467E-1,6.728311E-1,6.883001E-1,7.039871E-1,7.186291E-1,7.329935E-1,7.466383E-1,7.578194E-1,7.664337E-1,7.749656E-1,7.840186E-1,7.942637E-1,8.018717E-1,8.071054E-1,8.150117E-1,8.184683E-1,8.225899E-1,8.273170E-1,8.327378E-1,8.377698E-1,8.412138E-1,8.455546E-1,8.504963E-1,8.553296E-1,8.579491E-1,8.596460E-1,8.625734E-1,8.676431E-1,8.714309E-1,8.749607E-1,8.800359E-1
"""TR651_T35_P9_dmin-0 M1""","""""","""""",91.70,-0.47,8.50,5.348439E-1,5.726961E-1,5.974004E-1,6.160291E-1,6.347580E-1,6.558470E-1,6.731789E-1,6.885591E-1,7.043360E-1,7.190903E-1,7.334692E-1,7.472279E-1,7.583834E-1,7.669671E-1,7.754515E-1,7.845576E-1,7.948157E-1,8.020918E-1,8.071054E-1,8.150117E-1,8.184683E-1,8.225899E-1,8.273170E-1,8.327378E-1,8.377698E-1,8.412138E-1,8.455546E-1,8.504963E-1,8.553296E-1,8.579491E-1,8.596460E-1,8.625734E-1,8.676431E-1,8.714309E-1,8.749607E-1,8.800359E-1
"""TR651_T35_P9_dmin-0 M2""","""""","""""",91.68,-0.48,8.65,0.000000E+0,0.000000E+0,5.974004E-1,6.140506E-1,6.331751E-1,6.541868E-1,6.717072E-1,6.871740E-1,7.029006E-1,7.176637E-1,7.321011E-1,7.457607E-1,7.570568E-1,7.658706E-1,7.746123E-1,7.836142E-1,7.938292E-1,8.016609E-1,8.071054E-1,8.150117E-1,8.184683E-1,8.225899E-1,8.273170E-1,8.327378E-1,8.377698E-1,8.412138E-1,8.455546E-1,8.504963E-1,8.553296E-1,8.579491E-1,8.596460E-1,8.625734E-1,8.676431E-1,8.714309E-1,8.749607E-1,8.800359E-1
"""TR651_T35_P9_dmin-1 M0""","""""","""""",91.91,-0.49,8.86,5.358834E-1,5.733784E-1,5.982187E-1,6.168407E-1,6.344590E-1,6.552275E-1,6.722143E-1,6.882094E-1,7.045954E-1,7.197095E-1,7.346461E-1,7.488532E-1,7.608706E-1,7.699484E-1,7.789256E-1,7.886128E-1,7.992858E-1,8.071972E-1,8.126652E-1,8.208192E-1,8.244518E-1,8.285784E-1,8.332613E-1,8.388219E-1,8.440838E-1,8.475237E-1,8.518383E-1,8.566895E-1,8.613245E-1,8.642495E-1,8.654732E-1,8.683567E-1,8.734230E-1,8.771680E-1,8.806978E-1,8.862097E-1
"""TR651_T35_P9_dmin-1 M1""","""""","""""",91.92,-0.51,8.84,5.358834E-1,5.733784E-1,5.982187E-1,6.171431E-1,6.349081E-1,6.559135E-1,6.726195E-1,6.884800E-1,7.049565E-1,7.202057E-1,7.351646E-1,7.494511E-1,7.614081E-1,7.704457E-1,7.794533E-1,7.892258E-1,7.998761E-1,8.074051E-1,8.126652E-1,8.208192E-1,8.244518E-1,8.285784E-1,8.332613E-1,8.388219E-1,8.440838E-1,8.475237E-1,8.518383E-1,8.566895E-1,8.613245E-1,8.642495E-1,8.654732E-1,8.683567E-1,8.734230E-1,8.771680E-1,8.806978E-1,8.862097E-1
"""TR651_T35_P9_dmin-1 M2""","""""","""""",91.90,-0.52,8.99,0.000000E+0,0.000000E+0,5.982187E-1,6.158026E-1,6.334606E-1,6.540164E-1,6.709051E-1,6.870325E-1,7.034712E-1,7.186709E-1,7.336736E-1,7.479632E-1,7.601440E-1,7.694235E-1,7.785417E-1,7.881528E-1,7.988212E-1,8.069981E-1,8.126652E-1,8.208192E-1,8.244518E-1,8.285784E-1,8.332613E-1,8.388219E-1,8.440838E-1,8.475237E-1,8.518383E-1,8.566895E-1,8.613245E-1,8.642495E-1,8.654732E-1,8.683567E-1,8.734230E-1,8.771680E-1,8.806978E-1,8.862097E-1
"""TR651_T35_P9_dmin-2 M0""","""""","""""",92.00,-0.48,8.48,5.434383E-1,5.819308E-1,6.073452E-1,6.241998E-1,6.425989E-1,6.624994E-1,6.791666E-1,6.947231E-1,7.106597E-1,7.250904E-1,7.396415E-1,7.531226E-1,7.644941E-1,7.733749E-1,7.818774E-1,7.909052E-1,8.013796E-1,8.089885E-1,8.141791E-1,8.221442E-1,8.254133E-1,8.291905E-1,8.340093E-1,8.394558E-1,8.442431E-1,8.473867E-1,8.517023E-1,8.564975E-1,8.610224E-1,8.635603E-1,8.648190E-1,8.678274E-1,8.726147E-1,8.764434E-1,8.799575E-1,8.852060E-1
"""TR651_T35_P9_dmin-2 M1""","""""","""""",92.01,-0.50,8.46,5.434383E-1,5.819308E-1,6.073452E-1,6.241490E-1,6.428652E-1,6.630489E-1,6.795190E-1,6.949803E-1,7.110175E-1,7.255639E-1,7.401206E-1,7.536863E-1,7.650416E-1,7.739031E-1,7.824405E-1,7.915035E-1,8.019878E-1,8.092142E-1,8.141791E-1,8.221442E-1,8.254133E-1,8.291905E-1,8.340093E-1,8.394558E-1,8.442431E-1,8.473867E-1,8.517023E-1,8.564975E-1,8.610224E-1,8.635603E-1,8.648190E-1,8.678274E-1,8.726147E-1,8.764434E-1,8.799575E-1,8.852060E-1
"""TR651_T35_P9_dmin-2 M2""","""""","""""",91.98,-0.51,8.60,0.000000E+0,0.000000E+0,6.073452E-1,6.243744E-1,6.420066E-1,6.615289E-1,6.780276E-1,6.936044E-1,7.095457E-1,7.240993E-1,7.387428E-1,7.522836E-1,7.637538E-1,7.728173E-1,7.814679E-1,7.904561E-1,8.009008E-1,8.087720E-1,8.141791E-1,8.221442E-1,8.254133E-1,8.291905E-1,8.340093E-1,8.394558E-1,8.442431E-1,8.473867E-1,8.517023E-1,8.564975E-1,8.610224E-1,8.635603E-1,8.648190E-1,8.678274E-1,8.726147E-1,8.764434E-1,8.799575E-1,8.852060E-1
"""TR651_T35_P10_dmax-0 M0""","""""","""""",39.80,10.06,11.90,8.022837E-2,8.102235E-2,7.836907E-2,7.621866E-2,7.431678E-2,7.364610E-2,7.304341E-2,7.318131E-2,7.382348E-2,7.507238E-2,7.664409E-2,7.880698E-2,8.136753E-2,8.403478E-2,8.734207E-2,9.133273E-2,9.589840E-2,1.011236E-1,1.068354E-1,1.138281E-1,1.210861E-1,1.293786E-1,1.386593E-1,1.489943E-1,1.600134E-1,1.715616E-1,1.845407E-1,1.984379E-1,2.132378E-1,2.276701E-1,2.429124E-1,2.583586E-1,2.744058E-1,2.907878E-1,3.065382E-1,3.215889E-1
"""TR651_T35_P10_dmax-0 M1""","""""","""""",39.80,10.06,11.90,8.022837E-2,8.102235E-2,7.836907E-2,7.647749E-2,7.446838E-2,7.369445E-2,7.305150E-2,7.317650E-2,7.380567E-2,7.506842E-2,7.663234E-2,7.882012E-2,8.136800E-2,8.404145E-2,8.734303E-2,9.135629E-2,9.593612E-2,1.011614E-1,1.068354E-1,1.138281E-1,1.210861E-1,1.293786E-1,1.386593E-1,1.489943E-1,1.600134E-1,1.715616E-1,1.845407E-1,1.984379E-1,2.132378E-1,2.276701E-1,2.429124E-1,2.583586E-1,2.744058E-1,2.907878E-1,3.065382E-1,3.215889E-1
"""TR651_T35_P10_dmax-0 M2""","""""","""""",39.79,10.05,11.95,0.000000E+0,0.000000E+0,7.836907E-2,7.533038E-2,7.397973E-2,7.356071E-2,7.301728E-2,7.320226E-2,7.387891E-2,7.508066E-2,7.666616E-2,7.878742E-2,8.136690E-2,8.402774E-2,8.734136E-2,9.131504E-2,9.586870E-2,1.010875E-1,1.068354E-1,1.138281E-1,1.210861E-1,1.293786E-1,1.386593E-1,1.489943E-1,1.600134E-1,1.715616E-1,1.845407E-1,1.984379E-1,2.132378E-1,2.276701E-1,2.429124E-1,2.583586E-1,2.744058E-1,2.907878E-1,3.065382E-1,3.215889E-1
"""TR651_T35_P10_dmax-1 M0""","""""","""""",38.77,9.93,11.58,7.755253E-2,7.678701E-2,7.543299E-2,7.289426E-2,7.094625E-2,6.965767E-2,6.938834E-2,6.939568E-2,7.018188E-2,7.136135E-2,7.267221E-2,7.479614E-2,7.720643E-2,7.970747E-2,8.277238E-2,8.645706E-2,9.067225E-2,9.553472E-2,1.009218E-1,1.074363E-1,1.143253E-1,1.222568E-1,1.310464E-1,1.409601E-1,1.514756E-1,1.626520E-1,1.749803E-1,1.884348E-1,2.024419E-1,2.163391E-1,2.312600E-1,2.463031E-1,2.619561E-1,2.778890E-1,2.936668E-1,3.083044E-1
"""TR651_T35_P10_dmax-1 M1""","""""","""""",38.77,9.93,11.57,7.755253E-2,7.678701E-2,7.543299E-2,7.320157E-2,7.108831E-2,6.976691E-2,6.939002E-2,6.939357E-2,7.018874E-2,7.136324E-2,7.268288E-2,7.478830E-2,7.719912E-2,7.971115E-2,8.281228E-2,8.649120E-2,9.064426E-2,9.550592E-2,1.009218E-1,1.074363E-1,1.143253E-1,1.222568E-1,1.310464E-1,1.409601E-1,1.514756E-1,1.626520E-1,1.749803E-1,1.884348E-1,2.024419E-1,2.163391E-1,2.312600E-1,2.463031E-1,2.619561E-1,2.778890E-1,2.936668E-1,3.083044E-1
"""TR651_T35_P10_dmax-1 M2""","""""","""""",38.77,9.90,11.64,0.000000E+0,0.000000E+0,7.543299E-2,7.183960E-2,7.063039E-2,6.946477E-2,6.938292E-2,6.940482E-2,7.016052E-2,7.135738E-2,7.265220E-2,7.480780E-2,7.721631E-2,7.970357E-2,8.274337E-2,8.643144E-2,9.069430E-2,9.556231E-2,1.009218E-1,1.074363E-1,1.143253E-1,1.222568E-1,1.310464E-1,1.409601E-1,1.514756E-1,1.626520E-1,1.749803E-1,1.884348E-1,2.024419E-1,2.163391E-1,2.312600E-1,2.463031E-1,2.619561E-1,2.778890E-1,2.936668E-1,3.083044E-1
"""TR651_T35_P10_dmax-2 M0""","""""","""""",38.46,9.88,11.49,7.536843E-2,7.679901E-2,7.379780E-2,7.134796E-2,6.917396E-2,6.879684E-2,6.838228E-2,6.835738E-2,6.904038E-2,7.008336E-2,7.152449E-2,7.361077E-2,7.601158E-2,7.836337E-2,8.115183E-2,8.494522E-2,8.921046E-2,9.388748E-2,9.910370E-2,1.056776E-1,1.124781E-1,1.202054E-1,1.288632E-1,1.385176E-1,1.487871E-1,1.598147E-1,1.719794E-1,1.853050E-1,1.990651E-1,2.127802E-1,2.274338E-1,2.423672E-1,2.579144E-1,2.736657E-1,2.892599E-1,3.043000E-1
"""TR651_T35_P10_dmax-2 M1""","""""","""""",38.46,9.88,11.48,7.536843E-2,7.679901E-2,7.379780E-2,7.170876E-2,6.935989E-2,6.888049E-2,6.838332E-2,6.837032E-2,6.904675E-2,7.008748E-2,7.152733E-2,7.359382E-2,7.600277E-2,7.833226E-2,8.116659E-2,8.497152E-2,8.924677E-2,9.387908E-2,9.910370E-2,1.056776E-1,1.124781E-1,1.202054E-1,1.288632E-1,1.385176E-1,1.487871E-1,1.598147E-1,1.719794E-1,1.853050E-1,1.990651E-1,2.127802E-1,2.274338E-1,2.423672E-1,2.579144E-1,2.736657E-1,2.892599E-1,3.043000E-1
"""TR651_T35_P10_dmax-2 M2""","""""","""""",38.46,9.86,11.55,0.000000E+0,0.000000E+0,7.379780E-2,7.010970E-2,6.876057E-2,6.864915E-2,6.837890E-2,6.830109E-2,6.902057E-2,7.007474E-2,7.151917E-2,7.363600E-2,7.602349E-2,7.839619E-2,8.114109E-2,8.492547E-2,8.918186E-2,9.389552E-2,9.910370E-2,1.056776E-1,1.124781E-1,1.202054E-1,1.288632E-1,1.385176E-1,1.487871E-1,1.598147E-1,1.719794E-1,1.853050E-1,1.990651E-1,2.127802E-1,2.274338E-1,2.423672E-1,2.579144E-1,2.736657E-1,2.892599E-1,3.043000E-1
"""TR651_T35_P10_dmin-0 M0""","""""","""""",89.70,-0.14,10.79,4.566419E-1,4.922828E-1,5.197890E-1,5.400752E-1,5.607539E-1,5.840179E-1,6.040346E-1,6.223324E-1,6.405932E-1,6.572026E-1,6.735876E-1,6.891389E-1,7.024439E-1,7.131130E-1,7.235546E-1,7.349842E-1,7.475557E-1,7.574541E-1,7.648552E-1,7.744223E-1,7.800945E-1,7.861421E-1,7.926068E-1,7.999081E-1,8.066128E-1,8.114224E-1,8.169013E-1,8.231980E-1,8.288448E-1,8.325880E-1,8.348345E-1,8.388045E-1,8.445482E-1,8.492410E-1,8.539246E-1,8.594123E-1
"""TR651_T35_P10_dmin-0 M1""","""""","""""",89.71,-0.17,10.77,4.566419E-1,4.922828E-1,5.197890E-1,5.400649E-1,5.610337E-1,5.845666E-1,6.043900E-1,6.226067E-1,6.409741E-1,6.577157E-1,6.741140E-1,6.897504E-1,7.030764E-1,7.137237E-1,7.241434E-1,7.356253E-1,7.482439E-1,7.577115E-1,7.648552E-1,7.744223E-1,7.800945E-1,7.861421E-1,7.926068E-1,7.999081E-1,8.066128E-1,8.114224E-1,8.169013E-1,8.231980E-1,8.288448E-1,8.325880E-1,8.348345E-1,8.388045E-1,8.445482E-1,8.492410E-1,8.539246E-1,8.594123E-1
"""TR651_T35_P10_dmin-0 M2""","""""","""""",89.69,-0.16,10.92,0.000000E+0,0.000000E+0,5.197890E-1,5.401106E-1,5.601319E-1,5.830489E-1,6.028862E-1,6.211397E-1,6.394072E-1,6.561285E-1,6.726003E-1,6.882288E-1,7.015889E-1,7.124684E-1,7.231264E-1,7.345030E-1,7.470139E-1,7.572074E-1,7.648552E-1,7.744223E-1,7.800945E-1,7.861421E-1,7.926068E-1,7.999081E-1,8.066128E-1,8.114224E-1,8.169013E-1,8.231980E-1,8.288448E-1,8.325880E-1,8.348345E-1,8.388045E-1,8.445482E-1,8.492410E-1,8.539246E-1,8.594123E-1
"""TR651_T35_P10_dmin-1 M0""","""""","""""",89.37,-0.08,11.30,4.457096E-1,4.807697E-1,5.073394E-1,5.280837E-1,5.486766E-1,5.713289E-1,5.914702E-1,6.102904E-1,6.287926E-1,6.457680E-1,6.625807E-1,6.786356E-1,6.922671E-1,7.036173E-1,7.150350E-1,7.269276E-1,7.399628E-1,7.502428E-1,7.580569E-1,7.685177E-1,7.744261E-1,7.808115E-1,7.875515E-1,7.950711E-1,8.019193E-1,8.069710E-1,8.128194E-1,8.191368E-1,8.250598E-1,8.289276E-1,8.314536E-1,8.353713E-1,8.410654E-1,8.457705E-1,8.501583E-1,8.560978E-1
"""TR651_T35_P10_dmin-1 M1""","""""","""""",89.38,-0.11,11.29,4.457096E-1,4.807697E-1,5.073394E-1,5.275831E-1,5.486837E-1,5.718302E-1,5.918116E-1,6.105574E-1,6.291567E-1,6.462831E-1,6.631066E-1,6.792616E-1,6.928254E-1,7.041746E-1,7.156213E-1,7.276261E-1,7.406085E-1,7.505080E-1,7.580569E-1,7.685177E-1,7.744261E-1,7.808115E-1,7.875515E-1,7.950711E-1,8.019193E-1,8.069710E-1,8.128194E-1,8.191368E-1,8.250598E-1,8.289276E-1,8.314536E-1,8.353713E-1,8.410654E-1,8.457705E-1,8.501583E-1,8.560978E-1
